basin_id,date,twsa,sm,rain,rain_def,twsa_z,sm_z,rain_z,rain_def_z,asi,class
1050026220,2021-07-01,19.510165175238807,0.3199875587733025,0.3515664574059452,,0.6511664181034338,0.8266916042399575,0.9639798928379124,-0.9639798928379124,0.783939187504939,normal
1050026220,2021-08-01,27.329497882298057,0.4135801935889863,0.5563753040578177,,1.2837764804371474,1.6958126274911824,1.9356878897623124,-1.9356878897623124,1.5789732211237943,normal
1050026220,2021-09-01,25.86021058376019,0.4119344250823752,0.4704213597623926,,1.1649062437640054,1.6805296726805035,1.527882580546216,-1.527882580546216,1.4437508826870469,normal
1050026220,2021-10-01,26.33215709571,0.3407278374426082,,,1.203088288642747,1.0192902232988352,,,1.111189255970791,normal
1050026220,2021-11-01,17.533425642893864,0.21537040610819,,,0.49124160538312306,-0.14480542598036716,,,0.17321808970137798,normal
1050026220,2021-12-01,12.956609139075647,0.1524182374660785,,,0.12096190476921843,-0.7293925928430643,,,-0.3042153440369229,normal
1050026220,2022-01-01,5.013975487960564,0.1498398347109122,,,-0.5216236146561916,-0.7533361867523191,,,-0.6374799007042553,watch
1050026220,2022-02-01,2.005236748278468,0.1492570175202622,,,-0.7650406008573041,-0.7587483505844805,,,-0.7618944757208923,watch
1050026220,2022-03-01,-3.883354246616364,0.148694548562262,,,-1.241447227342847,-0.7639715564199279,,,-1.0027093918813874,alert
1050026220,2022-04-01,-3.426829968179975,0.1478824468015881,,,-1.204512892527068,-0.7715129053157145,,,-0.9880128989213912,watch
1050026220,2022-05-01,3.883651683127487,0.16447992371918,,,-0.6130705755953502,-0.6173852204779676,,,-0.6152278980366589,watch
1050026220,2022-06-01,11.486090780614497,0.263933456984974,,,0.0019920712476007613,0.3061613467080211,,,0.15407670897781092,normal
1050026220,2022-07-01,19.50602399123894,0.3753944663892417,,,0.650831382523489,1.341211879656774,,,0.9960216310901315,normal
1050026220,2022-08-01,33.60806353799589,0.4195469571993902,,,1.7917333559939999,1.7512212577192463,,,1.771477306856623,normal
1050026220,2022-09-01,30.90226262218349,0.421123065224804,,,1.5728250488350815,1.7658573305523253,,,1.6693411896937032,normal
1050026220,2022-10-01,27.016207315109583,0.3922121245994885,,,1.2584302299752967,1.4973842145970626,,,1.3779072222861795,normal
1050026220,2022-11-01,20.79686486328041,0.193898701370382,,,0.7552647088849364,-0.34419622237607506,,,0.20553424325443065,normal
1050026220,2022-12-01,13.163439784731183,0.153340776843985,,,0.13769519295921276,-0.7208256968507175,,,-0.29156525194575234,normal
1050026220,2023-01-01,5.2123615466631374,0.1512077272310079,,,-0.5055735216797572,-0.7406336471870578,,,-0.6231035844334074,watch
1050026220,2023-02-01,4.8418916169103685,0.149433028053593,,,-0.535545773038506,-0.7571138795052902,,,-0.6463298262718981,watch
1050026220,2023-03-01,4.590602329144111,0.1489258055379634,,,-0.5558759134677643,-0.7618240551795643,,,-0.6588499843236643,watch
1050026220,2023-04-01,3.2014864430159005,0.148359875916939,,,-0.6682600158246025,-0.76707939746458,,,-0.7176697066445914,watch
1050026220,2023-05-01,3.460626442804114,,,,-0.6472947266419103,,,,-0.6472947266419102,watch
1050026220,2023-06-01,11.762259137499466,,,,0.0243350112411728,,,,0.0243350112411728,normal
1050026220,2023-07-01,22.006747303428234,,,,0.8531482284322499,,,,0.85314822843225,normal
1050026220,2023-08-01,31.16868681174058,,,,1.5943796532338381,,,,1.5943796532338383,normal
1050026220,2023-09-01,32.35256126948766,,,,1.6901590403718914,,,,1.6901590403718914,normal
1050026220,2023-10-01,25.801451554665203,,,,1.1601524425828778,,,,1.1601524425828778,normal
1050026220,2023-11-01,17.792095826222347,,,,0.5121688848492564,,,,0.5121688848492564,normal
1050026220,2023-12-01,,,,,,,,,,no-data
1050026220,2024-01-01,,,,,,,,,,no-data
1050026220,2024-02-01,,,,,,,,,,no-data
1050026220,2024-03-01,,,,,,,,,,no-data
1050026220,2024-04-01,,,,,,,,,,no-data
1050026220,2024-05-01,,,,,,,,,,no-data
1050026220,2024-06-01,,,,,,,,,,no-data
1050026220,2024-07-01,,,,,,,,,,no-data
1050026220,2024-08-01,,,,,,,,,,no-data
1050026220,2024-09-01,,,,,,,,,,no-data
1050026220,2024-10-01,,,,,,,,,,no-data
1050026220,2024-11-01,,,,,,,,,,no-data
1050026220,2024-12-01,,,,,,,,,,no-data
1050026220,2025-01-01,,,,,,,,,,no-data
